;genre;filename;year;number;score;sentence1;sentence2;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
1241;main-news;headlines;2014;469;1.6;"['funeral', 'of', 'oscar', 'pistorius', ""'"", 'girlfriend', 'reeva', 'steenkamp', 'takes', 'place']";"['oscar', 'pistorius', ""'shot"", 'steenkamp', 'in', 'bathroom', ""'""]";0.501600994;0.50529953;0.569400537;;0.470588235;0.117647059
1242;main-news;headlines;2014;473;2.6;['two', 'firefighters', 'killed', 'in', 'new', 'york', 'ambush'];['two', 'new', 'york', 'firefighters', 'in', 'guarded', 'condition', 'after', 'deadly', 'ambush'];0.800457165;0.820067129;0.816496581;;0.705882353;0.705882353
1243;main-news;headlines;2014;476;2.6;['ten', 'rescued', 'off', 'waterford', 'dublin', 'coasts'];['six', 'rescued', 'after', 'boat', 'capsizes', 'in', 'dublin', 'bay'];0.573089372;0.780492505;0.764343995;;0.285714286;0.285714286
1244;main-news;headlines;2014;487;0;['mars', 'rover', 'collects', 'first', 'bedrock', 'sample'];['wawrinka', 'reaches', 'first', 'grand', 'slam', 'final'];0.50109634;;;;0.166666667;0.166666667
1245;main-news;headlines;2014;492;4.4;['ankeet', 'chavan', 'granted', 'conditional', 'bail', 'for', 'marriage'];['ankeet', 'chavan', 'granted', 'bail', 'to', 'get', 'married'];0.645433453;;;;0.571428571;0.285714286
1246;main-news;headlines;2014;503;3.4;['man', 'who', 'battled', 'fukushima', 'disaster', 'dies', 'of', 'cancer'];['former', 'plant', 'chief', 'who', 'battled', 'fukushima', 'disaster', 'dies', 'of', 'cancer'];0.842521136;1;1;;0.777777778;0.555555556
1247;main-news;headlines;2014;507;0.6;['iran', 'says', 'nuclear', 'talks', 'to', 'resume', 'next', 'month'];"['iran', 'says', 'capable', 'of', 'jamming', 'foes', ""'"", 'communication', 'systems']";0.49759953;0.351142839;0.527773265;;0.235294118;0.235294118
1248;main-news;headlines;2014;514;0;['us', 'authorities', 'charge', 'man', 'in', 'ricin', 'probe'];['south', 'african', 'police', 'arrest', '50', 'in', 'farm', 'protest'];0.555640737;;;;0.133333333;0.133333333
1249;main-news;headlines;2014;517;4.4;['25', 'bodies', 'found', 'at', 'raided', 'algerian', 'gas', 'plant'];['25', 'more', 'bodies', 'found', 'at', 'algerian', 'gas', 'plant'];0.929444404;0.4653284;0.707106781;;0.875;1.125
1250;main-news;headlines;2014;570;3.6;['ferrer', 'cruises', 'into', 'australian', 'open', 'quarter-finals'];['ferrer', 'beats', 'nishikori', 'to', 'advance', 'to', 'australian', 'open', 'quarterfinals'];0.783674195;;;;0.4;0.266666667
1251;main-news;headlines;2014;571;3;['ubs', 'settles', 'us', 'mortgage', 'lawsuit'];['ubs', 'settles', 'us', 'mortgage', 'lawsuit', 'and', 'takes', '£600m', 'charge'];0.92717265;1;1;;0.714285714;0.571428571
1252;main-news;headlines;2014;574;3.8;['north', 'south', 'korea', 'agree', 'to', 'talks'];['north', 'south', 'korea', 'hold', 'rare', 'talks'];0.9258201;0.630836469;0.707106781;;0.666666667;0.833333333
1253;main-news;headlines;2014;590;2.2;['gunmen', 'kill', 'female', 'politician', 'in', 'pakistan'];['gunmen', 'kill', '5', 'female', 'teachers', 'in', 'pakistan'];0.848243224;0.707450038;0.830272536;;0.769230769;0.769230769
1254;main-news;headlines;2014;595;0;['kardashian', 'divorce', 'ready', 'for', 'trial'];['hard-hit', 'hotels', 'ready', 'for', 'price', 'war'];0.55708774;0;0;0;0.363636364;0.181818182
1255;main-news;headlines;2014;608;4.6;['new', 'zealand', 'set', 'to', 'legalise', 'gay', 'marriage'];['new', 'zealand', 'votes', 'to', 'legalise', 'same-sex', 'marriage'];0.856063592;1;1;;0.714285714;0.571428571
1256;main-news;headlines;2014;637;1.6;['syria', 'regime', 'claims', 'evacuation', 'of', '5000', 'near', 'damascus'];['syria', 'army', 'continues', 'mop-up', 'operations', 'near', 'damascus'];0.692702264;0.740609427;0.808086962;;0.4;0.4
1257;main-news;headlines;2014;644;4.6;['nobel', 'prize', 'winning', 'author', 'doris', 'lessing', 'dies'];['nobel', 'laureate', 'doris', 'lessing', 'dies', 'at', '94'];0.755205482;0.966485151;0.88969258;;0.571428571;0.571428571
1258;main-news;headlines;2014;655;4.2;['internet', 'phone', 'service', 'restored', 'in', 'syrian', 'capital'];['internet', 'service', 'resumes', 'in', 'syria'];0.675846595;0.522846277;0.568868825;;0.5;0.5
1259;main-news;headlines;2014;657;3.8;['syrian', 'pm', 'survives', 'bomb', 'attack'];['syrian', 'pm', 'survives', 'bomb', 'attack', 'in', 'capital'];0.909123767;1;1;;0.833333333;0.833333333
1260;main-news;headlines;2014;666;3;['us', 'stock', 'futures', 'edge', 'up', 'ahead', 'of', 'jobs', 'report'];['stock', 'futures', 'edge', 'higher', 'all', 'eyes', 'on', 'fed'];0.539106041;0.861190869;0.787086685;;0.352941176;0.352941176
1261;main-news;headlines;2014;684;1;['bomb', 'blast', 'kills', '10', 'in', 'southwest', 'pakistan'];['major', 'quake', 'kills', '39', 'in', 'pakistan'];0.645223563;1;1;;0.461538462;0.461538462
1262;main-news;headlines;2014;687;3.6;['david', 'cameron', 'puts', 'sri', 'lanka', 'on', 'notice', 'over', 'war', 'crime', 'allegations'];['sri', 'lanka', 'warned', 'over', 'war', 'crime', 'allegations'];0.747212103;0.753805112;0.741150599;;0.666666667;0.444444444
1263;main-news;headlines;2014;689;0.8;['morsi', 'supporters', 'clash', 'with', 'riot', 'police', 'in', 'cairo'];['protesters', 'clash', 'with', 'riot', 'police', 'in', 'kiev'];0.836895388;0.690548481;0.721011775;0;0.666666667;0.533333333
1264;main-news;headlines;2014;699;2.2;['afghan', 'police', 'kill', '5', 'taliban', 'fighters'];['5', 'taliban', '5', 'afghan', 'police', 'killed', 'in', 'ambushes'];0.871582735;0.48384917;0.5;;0.571428571;0.857142857
1265;main-news;headlines;2014;708;4.2;['gunmen', 'kidnap', 'airline', 'pilots', 'in', 'lebanon'];['gunmen', 'kidnap', '2', 'turkish', 'airlines', 'pilots', 'in', 'lebanon'];0.905964061;1;1;;0.714285714;0.857142857
1266;main-news;headlines;2014;738;4.2;['kurdish', 'rebels', 'to', 'withdraw', 'from', 'turkey', 'in', 'march', ':', 'report'];['kurdish', 'rebels', 'to', 'withdraw', 'from', 'turkey'];0.875887137;1;1;;0.75;0.5
1267;main-news;headlines;2014;742;3.4;['japan', 'revises', 'gdp', 'growth', 'to', 'annual', '11', 'pct', 'in', 'q3'];['japan', '’', 's', 'gdp', 'growth', 'downgraded', 'to', 'annual', '11', '%'];0.780114952;0.811550105;0.766499375;;0.6;0.5
1268;main-news;headlines;2015;1;1.3;"['the', 'foundations', 'of', 'south', 'africa', 'are', 'built', 'on', 'nelson', 'mandela', ""'s"", 'memory']";"['australian', 'politicians', 'lament', 'over', 'nelson', 'mandela', ""'s"", 'death']";0.512916615;0.870199991;0.895326939;;0.3;0.2
1269;main-news;headlines;2015;6;1.2;['ukraine', 'protest', 'leaders', 'name', 'ministers', 'russian', 'troops', 'on', 'alert'];"['ukraine', 'refuses', 'to', 'act', 'against', 'russian', ""'provocation"", ""'""]";0.648734067;0.722686486;0.817957258;;0.235294118;0.235294118
1270;main-news;headlines;2015;11;3.6;['malala', 'snowden', 'belarusians', 'short-listed', 'for', 'sakharov', 'prize'];['fugitive', 'snowden', 'short-listed', 'for', 'european', 'rights', 'prize'];0.512829253;;;;0.571428571;0.142857143
1271;main-news;headlines;2015;41;3.2;['elbaradei', 'to', 'become', 'egyptian', 'pm'];['liberal', 'elbaradei', 'named', 'egypt', 'pm', 'islamists', 'cry', 'foul'];0.580309916;0.472864884;0.463243706;;0.307692308;0.153846154
1272;main-news;headlines;2015;75;1;"['taiwan', ""'s"", 'economy', 'grows', '227', '%', 'in', 'april-june', 'quarter']";"['china', ""'s"", 'economic', 'growth', 'rebounds', 'to', '78', '%', 'in', 'latest', 'quarter']";0.678099071;0.739791895;0.776294088;;0.4;0.3
1273;main-news;headlines;2015;85;3;['tamerlan', 'tsarnaev', 'buried', 'in', 'virginia'];['boston', 'bomb', 'suspect', 'buried', 'in', 'virginia', 'cemetery'];0.806539315;0.945341955;0.94611096;;0.5;0.5
1274;main-news;headlines;2015;142;3.8;['state', 'dept', 'issues', 'wide', 'travel', 'alert', 'says', 'terror', 'attack', 'possible'];['us', 'issues', 'global', 'travel', 'alert', 'cites', 'al-qaida', 'threat'];0.716664038;0.795572726;0.765362435;;0.333333333;0.444444444
1275;main-news;headlines;2015;151;1.6;['singapore', 'stocks', 'end', 'up', '011', 'pct'];['singapore', 'stocks', 'end', 'down', '045', '%'];0.807333206;0.858939633;0.707106781;;0.5;0.5
1276;main-news;headlines;2015;187;1.2;['russia', 'warns', 'ukraine', 'against', 'eu', 'deal'];['rebels', 'down', 'ukraine', 'helicopters'];0.49404315;0.484416567;0.562998549;;0.2;0.2
1277;main-news;headlines;2015;201;3.4;['hernandez', 'double', 'gives', 'mexico', 'victory'];['hernandez', 'double', 'gives', 'mexico', 'victory', 'over', 'japan'];0.879863035;1;1;;0.833333333;0.666666667
1278;main-news;headlines;2015;210;0.4;['china', 'sacks', 'top', 'economic', 'official'];['china', 'fm', 'hosts', 'senior', 'asean', 'officials'];0.633953099;0.555638982;0.609704297;;0.181818182;0.363636364
1279;main-news;headlines;2015;225;4.8;['canada', 'approves', 'oil', 'pipeline', 'to', 'the', 'pacific', 'coast'];['canadian', 'government', 'approves', 'controversial', 'oil', 'pipeline', 'to', 'pacific'];0.700120226;0.752012096;0.691462555;;0.625;0.5
1280;main-news;headlines;2015;228;0;['storm', 'buries', 'northeast', '16', 'inches', 'of', 'snow', 'in', 'nj'];['forum', 'urges', 'stable', 'relations', 'for', 'china', 'japan'];0.387268577;0.330489974;0.373425135;0;0;0
1281;main-news;headlines;2015;243;0.4;"['jamaican', 'connection', 'in', 'liverpool', ""'s"", 'win']";['japan', 'election', ':', 'shinzo', 'abe', 'hails', 'landslide', 'win'];0.492926577;0.512469515;0.555436948;0;0.142857143;0.142857143
1282;main-news;headlines;2015;249;2.8;['international', 'weapons', 'experts', 'leave', 'syria', 'obama', 'to', 'make', 'statement'];['weapons', 'experts', 'leave', 'syria', 'us', 'prepares', 'attack'];0.840944392;0.74039012;0.848545004;;0.5;0.625
1283;main-news;headlines;2015;275;3.6;['southwest', 'jet', 'hit', 'nose', 'first'];"['southwest', 'jet', ""'s"", 'nose', 'gear', 'landed', 'first']";0.902657405;;;;0.666666667;0.666666667
1284;main-news;headlines;2015;302;2;['twelve', 'killed', 'in', 'bomb', 'blast', 'on', 'pakistani', 'train'];['gunmen', 'kill', 'nine', 'in', 'southwest', 'pakistan', ':', 'police'];0.568737678;0;0;0;0.125;0.25
1285;main-news;headlines;2015;323;4;['powerful', 'quake', 'strikes', 'off', 'eastern', 'indonesia'];['66-mag', 'quake', 'strikes', 'off', 'eastern', 'indonesia'];0.912870929;1;1;;0.833333333;0.833333333
1286;main-news;headlines;2015;387;3.8;['obama', 'lashes', 'north', 'korea', 'as', 'pariah', 'state'];['obama', 'lashes', 'north', 'korea', 'as', 'weak', '‚äėpariah', 'state‚äô'];0.795454464;0.710056987;0.785364448;;0.666666667;0.533333333
1287;main-news;headlines;2015;390;1.8;['colombia', 'strike', 'three', 'times'];['colombia', 'too', 'slick', 'for', 'greece'];0.471259022;0.844657043;0.758796992;;0.222222222;0.222222222
1288;main-news;headlines;2015;447;0.2;['lord', 'palumbo', 'offers', 'hope', 'for', 'a', 'relationship', 'with', 'his', 'son', 'james'];['oscar', 'pistorius', 'sent', 'for', 'mental', 'evaluation', ':', 'what', 'will', 'it', 'mean'];0.37216447;0.511542476;0.694650732;0;0.090909091;0
1289;main-news;headlines;2015;472;2;['deputy', 'speaker', 'faces', 'new', 'sex', 'claims'];['deputy', 'speaker', 'nigel', 'evans', 're-arrested'];0.602831845;0.877412378;0.888640765;;0.363636364;0.363636364
1290;main-news;headlines;2015;477;5;['cia', 'chief', 'visits', 'israel', 'for', 'syria', 'talks'];['cia', 'chief', 'in', 'israel', 'to', 'discuss', 'situation', 'in', 'syria'];0.799167966;0.929035049;0.952019472;;0.5;0.5
1291;main-news;headlines;2015;526;0;['suicide', 'bomb', 'kills', '4', 'injures', '13', 'in', 'pakistan'];['twitter', 'blocks', 'content', 'in', 'pakistan'];0.611949297;0.570995705;0.650477131;;0.307692308;0.307692308
1292;main-news;headlines;2015;527;3.6;"['ukraine', 'rebels', ""'flee"", 'eastern', 'stronghold', ""'""]";['ukraine', 'claims', 'rebels', 'flushed', 'from', 'main', 'stronghold'];0.716692935;1;1;;0.461538462;0.461538462
1293;main-news;headlines;2015;570;3.6;['4', 'foreigners', 'among', '9', 'killed', 'in', 'kabul', 'hotel', 'attack'];['foreigners', 'among', 'dead', 'in', 'kabul', 'hotel', 'attack'];0.811715518;0.90021748;0.866025404;;0.75;0.625
1294;main-news;headlines;2015;595;3.4;['firefighters', 'battle', 'forest', 'fire', 'in', 'sw', 'china'];['firefighters', 'battling', 'scrub', 'fire', 'in', 'hokianga'];0.838701223;0.469841085;0.468668228;;0.461538462;0.615384615
1295;main-news;headlines;2015;625;0.2;"['hassan', 'rouhani', 'wins', 'iran', ""'s"", 'presidential', 'election']";['maduro', 'wins', 'venezuelan', 'presidential', 'vote'];0.738767619;0.537540946;0.577350269;;0.333333333;0.333333333
1296;main-news;headlines;2015;629;4.4;"['woman', 'remanded', 'over', 'child', ""'s"", 'death', 'a', 'woman', 'has', 'been', 'remanded', 'in', 'custody', 'charged', 'with', 'murder', 'after', 'an', 'eight-year-old', 'girl', 'was', 'found', 'dead', 'in', 'a', 'block', 'of', 'flats']";"['mother', 'held', 'over', 'daughter', ""'s"", 'death', 'a', 'mother', 'has', 'been', 'remanded', 'in', 'custody', 'charged', 'with', 'murder', 'after', 'her', 'eight-year-old', 'daughter', 'was', 'found', 'dead', 'in', 'a', 'block', 'of', 'flats']";0.950788269;0.993609031;0.993624198;;0.821428571;1
1297;main-news;headlines;2015;644;0.6;['red-shirt', 'leader', 'calls', 'not', 'to', 'oppose', 'army'];['oil', 'rig', 'spat', ':', 'beijing', 'not', 'to', 'send', 'army'];0.625903903;0.578226196;0.726493555;;0.375;0.25
1298;main-news;headlines;2015;647;0.4;['russia', 'praises', 'idea', 'to', 'render', 'rights', 'assistance', 'to', 'ukraine'];['russia', 'detains', 'suspected', 'islamist', 'militants', 'in', 'moscow', 'raid'];0.436650713;0.452239795;0.456758597;;0.117647059;0.117647059
1299;main-news;headlines;2015;653;4.6;"['georgian', 'pm', ""'s"", 'ally', 'to', 'become', 'president', '-', 'exit', 'poll']";"['ally', 'of', 'georgia', ""'s"", 'billionaire', 'pm', 'to', 'be', 'president', '-exit', 'polls']";0.776749218;0.647764308;0.668415533;;0.476190476;0.380952381
1300;main-news;headlines;2015;690;2.6;['car', 'bombs', 'kill', 'at', 'least', '16', 'in', 'iraqi', 'capital'];['car', 'bombs', 'kill', 'at', 'least', '47', 'in', 'baghdad', 'area'];0.780070532;0.857910915;0.898123781;;0.666666667;0.666666667
1301;main-news;headlines;2015;695;2.8;['saudi', 'arabia', 'gets', 'a', 'seat', 'at', 'the', 'un', 'security', 'council'];['saudi', 'arabia', 'rejects', 'seat', 'on', 'un', 'security', 'council'];0.80127987;0.991212604;0.950343097;;0.666666667;0.666666667
1302;main-news;headlines;2015;701;3.2;['us', 'drone', 'strike', 'kills', '11', 'in', 'pakistan'];['us', 'drone', 'kills', '16', 'in', 'pakistan'];0.902006691;1;1;;0.769230769;0.769230769
1303;main-news;headlines;2015;749;2;['20', 'killed', 'in', 'bomb', 'attack', 'at', 'pakistani', 'base'];['8', 'soldiers', 'killed', 'in', 'bomb', 'attack', 'in', 'nw', 'pakistan'];0.68790232;0.704453274;0.661108877;;0.470588235;0.588235294
1304;main-news;headlines;2015;766;1.8;['shenzhen', 'stock', 'indices', 'close', 'higher', 'monday'];['shenzhen', 'stock', 'indices', 'close', 'lower', '--', 'oct', '31'];0.633251129;0.915938109;0.900522427;;0.571428571;0.428571429
1305;main-news;headlines;2015;783;0.4;['prince', 'harry', 'pays', 'tribute', 'to', 'us', 'war', 'dead'];['us', 'presidents', 'pay', 'tribute', 'to', 'mandela'];0.727878322;0.840072945;0.825139675;;0.428571429;0.428571429
1306;main-news;headlines;2015;810;1.4;['15', 'dead', 'in', 'iraq', 'attacks', 'bomb', 'at', 'football', 'pitch'];['46', 'dead', 'in', 'iraq', 'attack', 'blitz'];0.77651504;0.701872551;0.703427564;;0.4;0.533333333
1307;main-news;headlines;2015;824;1.2;['myanmar', 'arrests', '44', 'over', 'sectarian', 'violence'];['ban', 'warns', 'syria', 'strikes', 'could', 'worsen', 'sectarian', 'violence'];0.581663841;0.662494943;0.70278604;;0.285714286;0.285714286
1308;main-news;headlines;2015;849;2.6;['iran', 'official', ':', 'us', 'visa', 'denial', 'to', 'iranian', 'envoy', 'will', 'not', 'affect', 'nuke', 'talks'];['iranian', 'negotiator', 'upbeat', 'about', 'latest', 'nuclear', 'talks'];0.468194167;0.709692882;0.6289061;0;0.19047619;0.19047619
1309;main-news;headlines;2015;871;2.4;"[""gov'ts"", 'groups', 'pledge', 'millions', 'for', 'typhoon', 'relief']";['canada', 'promises', '$', '5-million', 'in', 'typhoon', 'relief'];0.668660254;0.846181481;0.770287244;;0.285714286;0.285714286
1310;main-news;headlines;2015;877;4.2;['greece', 'suspends', 'state', 'broadcaster'];['greece', 'to', 'close', 'state', 'broadcaster', 'to', 'save', 'money'];0.773415517;0.658089046;0.666666667;;0.5;0.5
1311;main-news;headlines;2015;882;5;['guatemalan', 'court', 'finds', 'former', 'dictator', 'guilty', 'of', 'genocide'];"['guatemala', ""'s"", 'former', 'leader', 'found', 'guilty', 'of', 'genocide']";0.796228992;0.5705873;0.631392449;;0.5;0.5
1312;main-news;headlines;2015;920;0.4;['beaten', 'florida', 'teen', 'released', 'in', 'israel'];['palestinian', 'teen', 'dies', 'of', 'wounds', 'sustained', 'in', 'israeli', 'shooting'];0.643873881;;;;0.266666667;0.266666667
1313;main-news;headlines;2015;939;1.6;['iran', 'sextet', 'to', 'resume', 'expert', 'talks'];"['iran', 'upbeat', 'on', ""'useful"", ""'"", 'expert-level', 'nuke', 'talks']";0.549007354;0.505995979;0.707106781;;0.285714286;0.285714286
1314;main-news;headlines;2015;943;3.2;['bangladesh', 'collapse', 'search', 'over', 'death', 'toll', '1127'];['bangladesh', 'collapse', 'deaths', 'top', '620'];0.84671506;1;1;;0.333333333;0.5
1315;main-news;headlines;2015;1008;4.4;['neymar', 'powers', 'brazil', 'into', 'last', '16'];['neymar', 'powers', 'brazil', 'into', 'world', 'cup', 'last', '16'];0.896933182;1;1;;0.857142857;0.571428571
1316;main-news;headlines;2015;1009;4.8;['ukraine', 'to', 'implement', 'unilateral', 'ceasefire'];['ukraine', 'offers', 'unilateral', 'ceasefire'];0.836921333;1;1;;0.666666667;0.444444444
1317;main-news;headlines;2015;1015;5;['stones', 'add', 'second', 'hyde', 'park', 'concert'];['rolling', 'stones', 'add', 'second', 'hyde', 'park', 'date'];0.861470592;;;;0.769230769;0.615384615
1318;main-news;headlines;2015;1019;2.67;['what', 'the', 'papers', 'say', 'aug', '19', '2013'];['what', 'the', 'papers', 'say', 'dec', '30', '2013'];0.789473684;0.9167023;0.931030553;0;0.714285714;0.285714286
1319;main-news;headlines;2015;1023;0;['5', 'nations', 'meet', 'on', 'haze'];"['putin', ""'s"", 'marriage', 'at', 'an', 'end']";0.333987534;0.620201814;0.657917165;0;0;0
1320;main-news;headlines;2015;1083;5;"['car', 'bomb', 'at', 'swedish', 'consulate', 'in', 'libya', ""'s"", 'benghazi', 'no', 'casualties']";['car', 'bomb', 'hits', 'swedish', 'consulate', 'in', 'benghazi', 'none', 'hurt'];0.778171055;0.828657134;0.827244025;;0.6;0.6
1321;main-news;headlines;2015;1102;3;['bomber', 'strikes', 'near', 'pakistan', 'army', 'hq'];['bombing', 'outside', 'restaurant', 'in', 'pakistan', 'wounds', '15'];0.443266573;0.582492657;0.625159786;;0.153846154;0.153846154
1322;main-news;headlines;2015;1123;4.8;['croatia', 'begins', 'countdown', 'to', 'historic', 'eu', 'entry'];['croatia', 'countdowns', 'to', 'joining', 'eu'];0.799545902;0.923604412;0.953291499;;0.5;0.5
1323;main-news;headlines;2015;1143;2.4;['suicide', 'attack', 'kills', 'eight', 'in', 'baghdad'];['suicide', 'attacks', 'kill', '24', 'people', 'in', 'baghdad'];0.889249637;1;1;;0.461538462;0.769230769
1324;main-news;headlines;2015;1150;5;['on', 'war', 'criminals', 'and', 'heroes', ':', 'the', 'whitewashing', 'of', 'ariel', 'sharon', 'ŕä'];['on', 'war', 'criminals', 'and', 'heroes', ':', 'the', 'whitewashing', 'of', 'ariel', 'sharon'];1;1;1;;0.956521739;0.434782609
